customer_id,event_id,event_type,amount,payment_method,failure_reason,customer_age,account_age,previous_successes,previous_failures,retry_count,checkout_visits,cart_value,subscription_age,timestamp,recovery_action,recovery_time,recovered,recovered_amount
142,1124,payment_failure,6.55,card,processor_timeout,21,657,1,3,2,1,0.0,0,2025-07-19T13:23:00,email_reminder,62.81,True,6.55
60,1125,payment_failure,57.85,card,processor_timeout,45,1372,8,5,3,2,0.0,0,2025-09-10T02:47:00,offer_discount,22.47,False,0.0
274,1126,checkout_abandonment,22.45,google_pay,cart_hesitation,68,974,7,4,2,9,22.27,0,2026-03-28T20:27:00,cart_recovery_email,20.58,True,22.45
91,1127,checkout_abandonment,34.31,card,cart_hesitation,34,22,3,9,1,8,34.68,0,2025-04-23T19:09:00,retry_payment,14.37,False,0.0
347,1128,payment_failure,61.35,card,card_expired,47,1663,6,0,4,1,0.0,0,2025-06-06T01:04:00,email_reminder,41.85,True,40.58
32,1129,checkout_abandonment,29.89,card,cart_hesitation,25,592,4,6,1,9,29.78,0,2026-06-13T15:16:00,offer_discount,23.77,False,0.0
78,1130,checkout_abandonment,27.42,card,session_timeout,22,794,6,2,1,7,26.92,0,2026-01-29T12:52:00,email_reminder,16.71,False,0.0
112,1131,subscription_failure,9.99,card,account_closed,70,857,6,1,2,0,0.0,203,2026-05-03T20:50:00,update_payment_method,171.95,True,8.07
295,1132,subscription_failure,12.99,ach,insufficient_funds,42,987,9,8,1,1,0.0,848,2025-03-22T04:38:00,dunning_sequence,40.72,False,0.0
117,1133,checkout_abandonment,26.81,apple_pay,shipping_cost,34,550,5,1,0,4,27.12,0,2026-01-17T19:22:00,offer_discount,16.7,True,26.81
47,1134,subscription_failure,155.88,ach,plan_cancelled_intent,48,219,6,7,1,1,0.0,202,2025-04-17T10:28:00,dunning_sequence,200.16,True,155.88
203,1135,payment_failure,260.58,card,fraud_hold,47,895,5,2,3,2,0.0,0,2025-12-15T18:17:00,sms_nudge,88.69,False,0.0
207,1136,checkout_abandonment,26.22,bank_transfer,shipping_cost,55,1829,4,3,0,4,26.97,0,2025-09-01T21:12:00,wait_retry,68.59,False,0.0
387,1137,checkout_abandonment,45.57,bank_transfer,shipping_cost,25,1413,2,4,0,3,46.23,0,2025-11-14T07:38:00,offer_discount,53.0,True,45.57
173,1138,payment_failure,123.83,card,card_expired,27,940,5,3,0,2,0.0,0,2026-06-10T23:45:00,retry_payment,82.23,True,123.83
142,1139,payment_failure,57.08,ach,insufficient_funds,21,792,2,3,4,2,0.0,0,2025-12-02T11:29:00,retry_payment,31.78,False,0.0
198,1140,payment_failure,30.09,google_pay,fraud_hold,23,1160,4,3,2,2,0.0,0,2026-06-02T19:10:00,update_payment_method,37.68,True,30.09
129,1141,checkout_abandonment,49.92,ach,comparison_shopping,65,547,6,5,2,2,49.24,0,2026-02-02T15:18:00,email_reminder,70.91,False,0.0
413,1142,payment_failure,25.99,bank_transfer,processor_timeout,36,1111,8,3,0,1,0.0,0,2025-03-30T11:09:00,dunning_sequence,7.76,True,25.99
77,1143,payment_failure,73.17,card,network_error,72,568,3,4,4,2,0.0,0,2026-01-05T17:45:00,update_payment_method,62.49,False,0.0
111,1144,payment_failure,43.84,bank_transfer,card_expired,70,1462,6,2,1,2,0.0,0,2025-05-20T20:03:00,update_payment_method,42.6,False,0.0
174,1145,checkout_abandonment,34.28,bank_transfer,session_timeout,60,210,3,6,2,4,33.98,0,2025-11-01T18:21:00,cart_recovery_email,50.05,False,0.0
196,1146,payment_failure,109.43,card,card_expired,66,805,9,6,0,2,0.0,0,2026-01-20T11:28:00,retry_payment,14.75,True,75.47
414,1147,payment_failure,23.93,card,insufficient_funds,61,155,8,4,0,1,0.0,0,2026-05-19T17:20:00,offer_discount,14.33,True,23.93
391,1148,checkout_abandonment,32.66,google_pay,shipping_cost,43,873,7,4,1,2,32.29,0,2025-06-16T02:24:00,offer_discount,64.17,False,0.0
170,1149,payment_failure,34.29,card,processor_timeout,65,122,5,2,3,0,0.0,0,2026-04-18T04:38:00,email_reminder,93.63,False,0.0
226,1150,payment_failure,59.21,card,card_declined,44,1492,10,2,4,0,0.0,0,2025-07-30T07:24:00,retry_payment,45.27,True,59.21
237,1151,checkout_abandonment,25.9,ach,session_timeout,34,92,3,1,2,5,25.61,0,2026-07-04T22:41:00,sms_nudge,60.6,False,0.0
145,1152,checkout_abandonment,26.56,apple_pay,session_timeout,70,1635,8,5,0,2,26.89,0,2025-05-12T04:41:00,wait_retry,28.78,True,26.56
362,1153,subscription_failure,29.99,ach,dunning_unresponsive,54,675,7,5,2,0,0.0,589,2025-11-09T03:23:00,email_reminder,10.02,False,0.0
88,1154,payment_failure,44.73,card,card_expired,36,611,8,5,4,2,0.0,0,2026-06-12T17:39:00,update_payment_method,64.56,False,0.0
139,1155,payment_failure,41.9,card,fraud_hold,43,851,2,6,0,0,0.0,0,2026-02-20T09:00:00,update_payment_method,46.5,False,0.0
147,1156,checkout_abandonment,33.81,card,shipping_cost,34,603,4,5,0,3,34.54,0,2025-06-04T00:39:00,cart_recovery_email,3.57,True,33.81
76,1157,subscription_failure,119.99,card,card_expired,28,188,10,1,1,0,0.0,92,2026-06-03T17:57:00,update_payment_method,177.72,False,0.0
271,1158,checkout_abandonment,47.74,ach,comparison_shopping,72,1415,2,6,0,1,48.71,0,2025-06-25T05:39:00,email_reminder,66.47,False,0.0
185,1159,checkout_abandonment,26.08,ach,session_timeout,41,1703,6,7,1,4,25.43,0,2026-01-19T03:16:00,cart_recovery_email,3.94,False,0.0
209,1160,payment_failure,29.78,card,fraud_hold,41,609,4,3,1,1,0.0,0,2026-03-15T10:06:00,retry_payment,63.32,True,29.78
259,1161,subscription_failure,9.99,paypal,insufficient_funds,47,200,7,2,4,1,0.0,182,2025-06-20T18:07:00,update_payment_method,207.32,True,9.99
335,1162,payment_failure,28.6,bank_transfer,card_declined,29,601,2,2,1,0,0.0,0,2025-03-19T21:04:00,retry_payment,80.94,True,28.6
25,1163,payment_failure,32.24,apple_pay,card_expired,35,141,4,5,1,1,0.0,0,2026-03-09T22:35:00,update_payment_method,20.1,True,17.94
170,1164,checkout_abandonment,65.96,google_pay,comparison_shopping,65,199,5,3,1,5,64.85,0,2026-07-04T05:47:00,email_reminder,5.34,False,0.0
234,1165,payment_failure,31.07,paypal,card_declined,43,1118,9,4,1,2,0.0,0,2026-07-20T21:06:00,retry_payment,86.37,True,28.79
89,1166,subscription_failure,12.99,paypal,insufficient_funds,63,988,9,0,0,0,0.0,278,2025-11-08T20:50:00,update_payment_method,35.73,True,12.99
380,1167,subscription_failure,79.99,card,account_closed,36,1340,1,1,0,0,0.0,272,2026-07-15T09:31:00,sms_nudge,108.81,False,0.0
339,1168,subscription_failure,119.88,google_pay,dunning_unresponsive,24,1391,10,3,0,1,0.0,658,2025-04-13T12:11:00,email_reminder,151.62,False,0.0
136,1169,payment_failure,32.69,paypal,card_declined,27,67,1,2,4,1,0.0,0,2026-06-14T15:26:00,retry_payment,83.86,True,32.69
300,1170,subscription_failure,119.99,paypal,insufficient_funds,66,222,2,7,1,1,0.0,130,2025-08-13T23:35:00,retry_payment,119.6,False,0.0
40,1171,subscription_failure,9.99,card,plan_cancelled_intent,50,725,3,4,0,0,0.0,544,2026-04-20T07:55:00,update_payment_method,61.16,False,0.0
381,1172,checkout_abandonment,28.22,ach,shipping_cost,49,1701,6,3,1,4,28.44,0,2026-05-16T21:06:00,retry_payment,7.91,False,0.0
92,1173,checkout_abandonment,23.15,bank_transfer,payment_form_dropoff,53,537,5,3,0,7,23.14,0,2026-04-09T20:54:00,offer_discount,16.25,True,23.15
74,1174,payment_failure,15.51,google_pay,fraud_hold,65,172,6,0,1,2,0.0,0,2026-05-01T23:17:00,sms_nudge,87.33,True,15.51
149,1175,payment_failure,44.93,paypal,card_declined,22,730,3,3,0,2,0.0,0,2025-05-04T11:41:00,retry_payment,26.74,True,44.93
194,1176,subscription_failure,119.99,card,account_closed,18,1772,4,2,4,0,0.0,1397,2025-08-08T09:21:00,dunning_sequence,170.27,False,0.0
82,1177,subscription_failure,19.99,card,insufficient_funds,34,1310,2,6,1,1,0.0,1020,2025-09-09T22:46:00,retry_payment,219.42,True,19.99
278,1178,payment_failure,26.26,card,card_declined,57,225,4,7,0,0,0.0,0,2026-05-24T11:19:00,wait_retry,7.78,False,0.0
112,1179,payment_failure,69.36,card,fraud_hold,70,620,7,1,1,0,0.0,0,2025-09-09T01:12:00,retry_payment,62.35,False,0.0
392,1180,subscription_failure,9.99,card,plan_cancelled_intent,39,658,2,9,2,1,0.0,639,2026-06-17T22:36:00,dunning_sequence,28.72,True,9.99
21,1181,payment_failure,73.77,paypal,insufficient_funds,64,786,3,6,2,1,0.0,0,2025-12-13T13:06:00,wait_retry,52.14,False,0.0
206,1182,payment_failure,54.43,paypal,insufficient_funds,65,1988,6,5,3,1,0.0,0,2026-07-23T08:12:00,retry_payment,30.38,True,47.24
91,1183,checkout_abandonment,50.38,apple_pay,comparison_shopping,34,228,3,10,2,9,51.38,0,2025-11-15T20:32:00,retry_payment,29.22,False,0.0
382,1184,payment_failure,17.78,paypal,processor_timeout,42,1749,3,5,3,0,0.0,0,2025-05-11T12:52:00,retry_payment,77.82,True,17.78
24,1185,payment_failure,64.83,card,network_error,70,80,5,5,4,2,0.0,0,2026-05-27T18:47:00,sms_nudge,74.39,True,64.83
79,1186,subscription_failure,49.99,card,insufficient_funds,54,605,3,5,0,0,0.0,165,2025-06-09T17:21:00,dunning_sequence,178.07,True,49.99
378,1187,checkout_abandonment,16.35,ach,payment_form_dropoff,56,194,1,4,0,3,16.05,0,2026-06-17T14:00:00,cart_recovery_email,39.39,True,14.29
139,1188,payment_failure,120.82,apple_pay,network_error,43,772,2,7,0,2,0.0,0,2025-12-02T18:15:00,update_payment_method,6.67,False,0.0
235,1189,subscription_failure,119.99,apple_pay,insufficient_funds,49,1557,3,4,1,1,0.0,1379,2025-11-24T04:49:00,update_payment_method,196.61,False,0.0
326,1190,payment_failure,41.81,card,insufficient_funds,23,469,1,2,0,2,0.0,0,2025-06-14T06:35:00,retry_payment,93.45,False,0.0
103,1191,subscription_failure,79.99,card,plan_cancelled_intent,41,21,8,3,5,1,0.0,6,2026-02-26T07:54:00,retry_payment,206.34,False,0.0
377,1192,subscription_failure,29.99,paypal,dunning_unresponsive,37,194,4,5,5,1,0.0,25,2026-07-25T23:03:00,email_reminder,175.26,True,29.99
268,1193,payment_failure,62.51,card,network_error,65,1678,6,3,1,2,0.0,0,2025-11-01T04:11:00,update_payment_method,52.4,True,62.51
367,1194,subscription_failure,29.99,card,insufficient_funds,65,100,2,5,4,1,0.0,69,2026-06-22T13:35:00,retry_payment,209.55,True,29.99
316,1195,checkout_abandonment,23.18,google_pay,payment_form_dropoff,20,1093,9,2,0,1,23.09,0,2026-02-15T01:40:00,email_reminder,41.92,True,23.18
317,1196,checkout_abandonment,30.09,card,session_timeout,24,663,13,3,2,9,30.06,0,2025-09-23T09:12:00,email_reminder,33.2,True,30.09
293,1197,payment_failure,18.68,google_pay,insufficient_funds,34,1602,5,3,3,2,0.0,0,2025-10-22T09:28:00,retry_payment,44.89,True,18.68
205,1198,subscription_failure,119.99,card,plan_cancelled_intent,25,662,4,1,1,1,0.0,297,2026-04-12T23:42:00,update_payment_method,161.11,False,0.0
88,1199,payment_failure,21.27,card,network_error,36,627,8,6,4,1,0.0,0,2026-06-29T06:35:00,retry_payment,86.66,True,21.27
184,1200,checkout_abandonment,105.78,apple_pay,comparison_shopping,70,1794,1,4,1,1,103.81,0,2025-12-17T11:25:00,email_reminder,48.17,True,105.78
381,1201,subscription_failure,12.99,apple_pay,card_expired,49,1421,6,4,0,0,0.0,916,2025-08-09T22:05:00,dunning_sequence,6.15,True,12.99
53,1202,checkout_abandonment,28.73,google_pay,session_timeout,53,591,3,0,2,4,28.83,0,2025-07-31T15:47:00,retry_payment,60.89,True,28.73
246,1203,subscription_failure,49.99,google_pay,card_expired,38,1027,6,2,0,0,0.0,849,2026-07-11T15:53:00,email_reminder,32.44,True,49.99
119,1204,payment_failure,16.2,card,card_declined,68,995,7,5,2,0,0.0,0,2025-10-02T02:44:00,email_reminder,91.7,False,0.0
192,1205,payment_failure,64.5,ach,network_error,49,842,8,4,4,1,0.0,0,2026-06-21T23:51:00,update_payment_method,42.44,True,64.5
93,1206,payment_failure,18.73,card,insufficient_funds,56,867,7,1,2,2,0.0,0,2026-07-23T01:45:00,update_payment_method,48.4,True,18.73
167,1207,payment_failure,36.07,paypal,card_declined,31,1647,6,4,0,0,0.0,0,2025-12-14T16:33:00,retry_payment,47.46,True,36.07
53,1208,payment_failure,32.44,ach,insufficient_funds,53,898,4,0,3,0,0.0,0,2026-06-04T11:13:00,dunning_sequence,23.5,True,32.44
218,1209,subscription_failure,49.99,card,insufficient_funds,69,1005,5,2,4,1,0.0,568,2025-11-20T16:38:00,dunning_sequence,162.45,False,0.0
161,1210,payment_failure,43.33,card,card_declined,42,1271,6,7,0,1,0.0,0,2026-04-03T19:40:00,email_reminder,51.26,True,43.33
233,1211,payment_failure,36.96,card,network_error,25,1450,5,5,2,0,0.0,0,2025-04-05T04:12:00,dunning_sequence,11.65,True,36.96
413,1212,subscription_failure,19.99,card,plan_cancelled_intent,36,1129,9,3,4,0,0.0,683,2025-04-17T05:44:00,dunning_sequence,13.09,False,0.0
404,1213,payment_failure,321.54,card,insufficient_funds,20,195,7,4,4,0,0.0,0,2026-06-10T04:08:00,email_reminder,46.07,True,279.02
246,1214,checkout_abandonment,73.35,apple_pay,shipping_cost,38,845,7,2,0,2,72.54,0,2026-01-11T11:42:00,cart_recovery_email,32.33,True,73.35
374,1215,payment_failure,49.26,card,fraud_hold,35,371,9,1,1,1,0.0,0,2025-02-22T10:54:00,dunning_sequence,28.79,False,0.0
227,1216,subscription_failure,29.99,card,dunning_unresponsive,20,795,5,6,1,1,0.0,230,2026-02-14T17:09:00,retry_payment,143.51,False,0.0
221,1217,payment_failure,56.58,apple_pay,insufficient_funds,55,1420,6,4,0,0,0.0,0,2025-08-16T10:21:00,email_reminder,51.57,True,56.58
120,1218,subscription_failure,12.99,paypal,account_closed,50,136,6,4,2,0,0.0,105,2025-08-14T13:39:00,update_payment_method,45.83,True,12.99
153,1219,checkout_abandonment,30.89,apple_pay,session_timeout,44,1214,5,4,1,8,31.59,0,2025-04-18T17:37:00,cart_recovery_email,54.43,True,30.89
92,1220,payment_failure,40.85,ach,processor_timeout,53,198,6,3,0,2,0.0,0,2025-05-05T12:23:00,update_payment_method,78.9,True,40.85
232,1221,subscription_failure,19.99,google_pay,account_closed,28,799,6,4,1,1,0.0,337,2025-04-14T11:01:00,email_reminder,105.56,True,19.99
54,1222,payment_failure,14.71,apple_pay,network_error,22,69,3,1,0,1,0.0,0,2026-01-27T05:20:00,email_reminder,74.66,False,0.0
276,1223,payment_failure,116.51,paypal,card_expired,72,1854,7,4,0,2,0.0,0,2025-08-20T18:00:00,email_reminder,43.3,True,116.51
217,1224,checkout_abandonment,57.29,card,comparison_shopping,58,176,4,1,2,9,58.13,0,2026-06-05T00:55:00,sms_nudge,1.35,True,57.29
383,1225,subscription_failure,119.99,ach,plan_cancelled_intent,53,1339,3,3,1,0,0.0,510,2026-03-28T17:45:00,wait_retry,205.56,False,0.0
162,1226,payment_failure,54.59,google_pay,processor_timeout,28,1678,2,6,0,0,0.0,0,2025-11-23T12:33:00,update_payment_method,5.06,False,0.0
366,1227,checkout_abandonment,19.66,paypal,comparison_shopping,54,1244,4,3,1,8,20.0,0,2025-06-16T09:03:00,offer_discount,10.5,True,19.66
206,1228,checkout_abandonment,15.05,card,payment_form_dropoff,65,1782,7,5,2,7,14.89,0,2025-12-29T00:45:00,offer_discount,68.83,True,15.05
193,1229,payment_failure,20.94,card,card_declined,39,659,5,5,1,0,0.0,0,2025-03-18T17:49:00,sms_nudge,38.32,True,20.94
123,1230,checkout_abandonment,93.41,google_pay,cart_hesitation,61,634,5,3,1,7,92.97,0,2026-01-25T21:59:00,cart_recovery_email,65.86,False,0.0
131,1231,payment_failure,143.27,card,card_declined,31,1351,6,3,1,2,0.0,0,2025-06-04T09:58:00,dunning_sequence,32.8,False,0.0
136,1232,payment_failure,20.31,card,card_expired,27,66,2,2,0,0,0.0,0,2026-06-14T08:58:00,update_payment_method,26.09,True,20.31
53,1233,payment_failure,40.02,card,card_declined,53,690,5,0,1,2,0.0,0,2025-11-07T14:43:00,email_reminder,89.02,False,0.0
254,1234,checkout_abandonment,15.69,google_pay,payment_form_dropoff,53,69,11,5,1,9,16.03,0,2026-07-30T17:49:00,offer_discount,54.44,False,0.0
393,1235,payment_failure,69.4,ach,insufficient_funds,58,97,9,7,3,1,0.0,0,2025-07-12T21:52:00,wait_retry,77.57,False,0.0
388,1236,payment_failure,70.84,paypal,network_error,28,1620,9,0,0,0,0.0,0,2025-10-26T12:11:00,retry_payment,49.19,True,70.84
263,1237,payment_failure,28.25,google_pay,insufficient_funds,37,1779,3,4,1,0,0.0,0,2025-12-04T05:35:00,email_reminder,69.16,False,0.0
179,1238,payment_failure,48.57,card,card_expired,30,110,5,1,0,1,0.0,0,2025-12-29T11:49:00,retry_payment,88.76,False,0.0
120,1239,subscription_failure,79.99,card,account_closed,50,174,7,4,2,1,0.0,119,2025-09-22T10:14:00,dunning_sequence,21.51,False,0.0
361,1240,payment_failure,23.22,paypal,insufficient_funds,40,1298,1,3,4,2,0.0,0,2025-12-23T06:43:00,email_reminder,46.86,True,23.22
385,1241,payment_failure,79.9,apple_pay,card_declined,47,93,5,6,4,0,0.0,0,2025-12-05T11:23:00,retry_payment,39.65,True,79.9
407,1242,payment_failure,150.03,card,fraud_hold,59,488,6,5,0,2,0.0,0,2025-10-08T11:44:00,dunning_sequence,11.25,True,150.03
221,1243,payment_failure,43.25,card,processor_timeout,55,1379,7,4,1,1,0.0,0,2025-07-06T05:57:00,wait_retry,6.33,False,0.0
172,1244,subscription_failure,119.99,paypal,insufficient_funds,33,587,1,6,3,0,0.0,72,2025-11-30T23:03:00,retry_payment,230.27,True,119.99
16,1245,payment_failure,17.84,card,fraud_hold,22,74,3,2,1,0,0.0,0,2026-03-27T04:52:00,retry_payment,59.46,False,0.0
232,1246,payment_failure,48.09,apple_pay,fraud_hold,28,1177,7,4,0,0,0.0,0,2026-04-27T08:47:00,update_payment_method,63.23,True,48.09
162,1247,subscription_failure,119.99,paypal,plan_cancelled_intent,28,1641,2,7,0,1,0.0,228,2025-10-17T12:34:00,dunning_sequence,116.91,True,112.95
116,1248,subscription_failure,19.99,card,account_closed,71,1069,1,2,1,0,0.0,814,2025-10-04T07:49:00,retry_payment,56.23,False,0.0
376,1249,subscription_failure,19.99,card,card_expired,61,1989,13,6,1,1,0.0,370,2026-07-13T17:43:00,update_payment_method,163.81,True,19.99
67,1250,checkout_abandonment,43.65,apple_pay,payment_form_dropoff,52,63,2,4,2,3,43.8,0,2026-07-20T15:31:00,email_reminder,26.17,True,34.05
57,1251,payment_failure,23.19,card,network_error,52,461,7,1,4,2,0.0,0,2026-04-29T06:09:00,retry_payment,85.07,True,23.19
264,1252,checkout_abandonment,31.38,apple_pay,payment_form_dropoff,52,1867,6,2,1,9,30.46,0,2026-03-24T05:31:00,offer_discount,19.01,True,31.38
46,1253,subscription_failure,29.99,card,card_expired,67,416,2,8,0,0,0.0,44,2026-04-09T17:58:00,retry_payment,100.46,False,0.0
394,1254,subscription_failure,79.99,bank_transfer,account_closed,30,1238,7,7,4,0,0.0,668,2026-01-05T23:22:00,update_payment_method,68.95,False,0.0
259,1255,payment_failure,38.94,card,insufficient_funds,47,376,8,2,1,0,0.0,0,2025-12-13T17:27:00,retry_payment,7.26,True,38.94
76,1256,subscription_failure,12.99,card,plan_cancelled_intent,28,154,10,2,4,0,0.0,16,2026-05-01T02:00:00,email_reminder,94.2,False,0.0
233,1257,payment_failure,89.32,card,insufficient_funds,25,1819,6,5,3,0,0.0,0,2026-04-08T17:00:00,retry_payment,76.84,False,0.0
197,1258,checkout_abandonment,48.38,ach,comparison_shopping,63,1868,8,1,2,9,48.25,0,2026-02-26T04:52:00,cart_recovery_email,51.72,True,48.38
279,1259,subscription_failure,29.99,card,card_expired,61,1106,4,5,4,1,0.0,502,2026-05-07T18:33:00,wait_retry,196.93,False,0.0
128,1260,checkout_abandonment,21.03,card,payment_form_dropoff,30,1636,8,7,0,9,21.57,0,2026-04-22T12:07:00,email_reminder,47.84,True,21.03
389,1261,checkout_abandonment,8.99,paypal,payment_form_dropoff,45,34,6,3,0,6,8.73,0,2025-06-14T02:51:00,offer_discount,20.36,True,8.99
306,1262,payment_failure,35.54,card,card_expired,34,1707,5,6,2,0,0.0,0,2025-10-24T23:33:00,sms_nudge,84.72,False,0.0
277,1263,subscription_failure,12.99,ach,account_closed,58,1492,10,0,0,1,0.0,1222,2025-02-27T07:02:00,sms_nudge,40.93,True,12.99
36,1264,checkout_abandonment,44.88,apple_pay,comparison_shopping,52,773,8,1,0,4,44.37,0,2025-09-02T07:31:00,cart_recovery_email,1.1,True,44.88
72,1265,checkout_abandonment,16.56,bank_transfer,payment_form_dropoff,62,1667,5,1,1,3,16.13,0,2025-08-26T08:25:00,cart_recovery_email,40.86,False,0.0
17,1266,payment_failure,28.68,card,network_error,23,789,3,5,1,0,0.0,0,2026-02-04T04:57:00,update_payment_method,50.63,True,28.68
90,1267,payment_failure,40.16,ach,card_declined,60,1109,3,3,2,2,0.0,0,2026-03-22T17:13:00,retry_payment,37.27,False,0.0
74,1268,subscription_failure,79.99,card,card_expired,65,48,7,0,2,1,0.0,2,2025-12-29T04:06:00,update_payment_method,61.36,False,0.0
105,1269,subscription_failure,12.99,paypal,dunning_unresponsive,67,1361,2,1,0,0,0.0,717,2025-09-17T20:06:00,update_payment_method,120.93,True,12.99
384,1270,checkout_abandonment,39.4,apple_pay,comparison_shopping,65,69,8,1,0,7,39.88,0,2026-04-04T14:49:00,cart_recovery_email,61.7,True,39.4
210,1271,subscription_failure,119.99,card,card_expired,63,79,6,1,5,1,0.0,61,2025-05-04T19:06:00,dunning_sequence,43.36,True,119.99
56,1272,subscription_failure,29.99,card,account_closed,33,843,10,3,1,0,0.0,129,2025-09-23T19:24:00,update_payment_method,77.98,True,29.99
79,1273,subscription_failure,119.99,apple_pay,account_closed,54,867,4,5,1,1,0.0,620,2026-02-27T09:39:00,retry_payment,89.52,True,119.99
142,1274,subscription_failure,79.99,paypal,plan_cancelled_intent,21,943,2,4,1,0,0.0,560,2026-05-02T08:54:00,dunning_sequence,114.48,False,0.0
116,1275,payment_failure,75.91,paypal,fraud_hold,71,1075,1,3,4,1,0.0,0,2025-10-09T19:05:00,update_payment_method,3.2,True,75.91
51,1276,subscription_failure,12.99,paypal,account_closed,46,486,4,2,0,1,0.0,101,2026-07-09T06:55:00,dunning_sequence,193.7,False,0.0
206,1277,payment_failure,120.06,apple_pay,processor_timeout,65,1562,8,5,4,0,0.0,0,2025-05-23T11:08:00,offer_discount,37.58,True,120.06
54,1278,checkout_abandonment,60.07,bank_transfer,cart_hesitation,22,114,3,2,2,8,60.97,0,2026-03-12T17:21:00,sms_nudge,59.32,False,0.0
384,1279,payment_failure,75.47,apple_pay,card_declined,65,25,9,1,0,0,0.0,0,2026-02-19T23:04:00,update_payment_method,56.27,False,0.0
269,1280,payment_failure,26.23,card,card_declined,60,263,7,2,4,1,0.0,0,2025-07-23T11:20:00,retry_payment,16.74,True,26.23
228,1281,checkout_abandonment,84.45,google_pay,cart_hesitation,36,1869,4,7,1,4,82.2,0,2026-07-27T20:52:00,cart_recovery_email,8.06,False,0.0
316,1282,checkout_abandonment,15.14,apple_pay,comparison_shopping,20,1101,10,2,1,7,15.37,0,2026-02-23T07:03:00,offer_discount,55.9,True,13.65
287,1283,subscription_failure,19.99,card,plan_cancelled_intent,61,992,9,4,0,1,0.0,804,2026-07-24T06:09:00,retry_payment,9.45,False,0.0
409,1284,subscription_failure,12.99,card,dunning_unresponsive,46,327,7,8,4,1,0.0,300,2026-04-12T23:49:00,update_payment_method,162.52,True,12.99
242,1285,payment_failure,33.64,card,network_error,48,985,8,3,2,2,0.0,0,2025-05-03T14:17:00,wait_retry,67.21,False,0.0
29,1286,subscription_failure,155.88,card,card_expired,53,673,7,4,1,0,0.0,5,2025-06-10T02:08:00,dunning_sequence,52.24,False,0.0
268,1287,subscription_failure,12.99,card,plan_cancelled_intent,65,1790,7,3,2,0,0.0,1184,2026-02-21T02:06:00,dunning_sequence,123.79,True,12.99
308,1288,subscription_failure,119.99,card,card_expired,27,861,6,6,3,0,0.0,151,2026-05-16T11:40:00,update_payment_method,117.45,False,0.0
199,1289,checkout_abandonment,14.56,paypal,payment_form_dropoff,62,596,4,7,2,6,14.94,0,2025-06-12T13:10:00,cart_recovery_email,6.99,True,14.56
256,1290,checkout_abandonment,92.5,apple_pay,comparison_shopping,25,484,7,5,0,2,92.08,0,2026-02-21T20:28:00,offer_discount,39.95,False,0.0
71,1291,checkout_abandonment,34.97,ach,comparison_shopping,68,1798,8,4,2,6,34.2,0,2026-05-13T21:02:00,offer_discount,7.54,True,34.97
391,1292,checkout_abandonment,25.87,apple_pay,comparison_shopping,43,811,7,5,1,6,26.27,0,2025-04-15T06:46:00,cart_recovery_email,34.0,True,25.87
32,1293,subscription_failure,29.99,bank_transfer,insufficient_funds,25,165,4,7,3,1,0.0,137,2025-04-13T08:37:00,dunning_sequence,161.51,True,29.99
272,1294,payment_failure,44.94,apple_pay,fraud_hold,47,52,2,5,0,1,0.0,0,2026-07-07T21:42:00,retry_payment,16.39,True,44.94
207,1295,subscription_failure,49.99,card,account_closed,55,1700,4,4,1,0,0.0,919,2025-04-26T06:25:00,retry_payment,8.41,False,0.0
245,1296,subscription_failure,79.99,paypal,account_closed,43,111,8,2,4,1,0.0,54,2026-06-09T01:47:00,sms_nudge,35.34,False,0.0
244,1297,checkout_abandonment,17.02,google_pay,session_timeout,44,1626,7,7,2,9,17.45,0,2025-06-09T14:16:00,cart_recovery_email,17.21,True,17.02
4,1298,payment_failure,155.87,card,network_error,55,1715,1,2,3,0,0.0,0,2026-07-04T14:27:00,wait_retry,71.51,True,155.87
132,1299,subscription_failure,79.99,card,dunning_unresponsive,46,1503,4,5,4,1,0.0,923,2025-09-13T05:17:00,update_payment_method,145.32,False,0.0
82,1300,checkout_abandonment,64.97,paypal,shipping_cost,34,1556,3,6,1,5,66.07,0,2026-05-13T17:15:00,offer_discount,15.52,False,0.0
106,1301,payment_failure,128.45,card,insufficient_funds,28,558,9,0,3,1,0.0,0,2026-02-01T06:19:00,retry_payment,11.13,False,0.0
279,1302,payment_failure,51.34,card,card_expired,61,895,4,6,0,0,0.0,0,2025-10-09T03:07:00,wait_retry,80.38,True,51.34
96,1303,payment_failure,24.92,google_pay,insufficient_funds,45,962,3,1,3,1,0.0,0,2026-01-27T12:34:00,wait_retry,52.9,True,24.92
111,1304,subscription_failure,155.88,paypal,card_expired,70,1816,6,3,2,0,0.0,702,2026-05-09T23:01:00,dunning_sequence,142.49,True,155.88
144,1305,payment_failure,67.31,google_pay,fraud_hold,56,1083,10,4,1,1,0.0,0,2025-12-14T08:05:00,retry_payment,88.01,True,67.31
388,1306,subscription_failure,19.99,paypal,plan_cancelled_intent,28,1631,10,0,1,0,0.0,1432,2025-11-07T10:50:00,email_reminder,35.77,False,0.0
277,1307,subscription_failure,119.99,paypal,account_closed,58,1848,11,0,4,0,0.0,713,2026-02-17T17:53:00,dunning_sequence,197.2,False,0.0
232,1308,payment_failure,110.55,card,card_expired,28,933,8,4,4,1,0.0,0,2025-08-26T06:31:00,email_reminder,47.48,False,0.0
